legacy_id,opportunity_id,opportunity_title_ar,parent_event_id,parent_event_title_ar,domain_id,domain_title_ar,domain_category,event_description,event_environment,event_frequency,event_related_domains,daily_event_id,routine_station_link,legacy_purpose_text,legacy_participation_level,legacy_future_participation_level,legacy_role_scope,legacy_organization_demand,legacy_variation_demand,legacy_classification_reason,legacy_safety_mode,legacy_assistance_levels,legacy_performance_indicators,legacy_independence_mastery,legacy_instructions_before_start,legacy_execution_steps,legacy_make_it_easier,legacy_support_notes,legacy_card_id,legacy_card_count,display_order,status,review_required,source_file_field,source_file,source_row_index,reference_source,framework_validated,resolvable_in_production_boundary,card_pending,superseded_by_framework_reference,normalized_title,has_parent_event,has_title,has_purpose,has_execution_content,has_assistance_fields,has_performance_fields,exact_title_equals_parent_event,matched_tokens,matched_fields
SHOP-047-OP003,SHOP-047-OP003,اتخاذ قرار بخصم النقاط من الفاتورة,SHOP-047,التحقق من نقاط الولاء,DOM-SHOP,التسوق وإدارة المشتريات,منزلي/مجتمعي,الاستعلام عن نقاط برنامج الولاء واستخدامها للخصم,المتجر,أسبوعيًا,الميزانية,SHOP-047,,ليختم الاستفسار بقرار عملي يفيد الأسرة.,advanced,,advanced,moderate,advanced,اعتُمد مستوى بُعدين من ثلاثة: حجم الدور متقدم، الترابط والتنظيم متوسط، الاختيار والتكيف متقدم.,,المساعدة في القرار، المشاركة بالرأي، القرار الكامل بمفرده.,يعبّر عن قراره بوضوح.,الفاتورة جاهزة للإتمام النهائي.,راجع معه رصيد النقاط المتاح.,الحسم بخصم النقاط أو الاحتفاظ بها، إخبار الكاشير.,اطرح عليه سؤالًا بسيطًا يساعده على الحسم.,لا يتطلب أدوات دعم إضافية.,SHOP-047-CARD003,1,3,معتمد مبدئيًا,false,Pasted text (3)(4).txt,src/data/knowledge/03_participation_opportunities.csv,1248,legacy_master,false,true,false,,اتخاذ قرار بخصم النقاط من الفاتوره,true,true,true,true,true,true,false,بمفرده,legacy_assistance_levels
SHOP-048-OP001,SHOP-048-OP001,اختيار الطابور الأقصر أو المناسب للكمية,SHOP-048,الوقوف في طابور المحاسبة,DOM-SHOP,التسوق وإدارة المشتريات,منزلي/مجتمعي,الانتظار في الصف أمام الكاشير لدفع قيمة المشتريات,المتجر,أسبوعيًا,إدارة المنزل,SHOP-048,,ليساهم في قرار عملي بسيط يخص وقت الأسرة.,moderate,,moderate,moderate,advanced,اعتُمد مستوى بُعدين من ثلاثة: حجم الدور متوسط، الترابط والتنظيم متوسط، الاختيار والتكيف متقدم.,,المساعدة في الاختيار، الاختيار بمفرده، التوجه للطابور أيضًا.,يختار الطابور المناسب بثقة متزايدة.,الانتقال إلى الالتزام بالدور.,اعرض عليه علامات الطوابير (سريع/عادي).,النظر للطوابير، اختيار الأنسب.,ركّز على معيار واحد للمقارنة (الطول).,لا يتطلب أدوات دعم إضافية.,SHOP-048-CARD001,1,1,معتمد مبدئيًا,false,Pasted text (3)(4).txt,src/data/knowledge/03_participation_opportunities.csv,1249,legacy_master,false,true,false,,اختيار الطابور الاقصر او المناسب للكميه,true,true,true,true,true,true,false,بمفرده,legacy_assistance_levels
SHOP-048-OP002,SHOP-048-OP002,الالتزام بالدور,SHOP-048,الوقوف في طابور المحاسبة,DOM-SHOP,التسوق وإدارة المشتريات,منزلي/مجتمعي,الانتظار في الصف أمام الكاشير لدفع قيمة المشتريات,المتجر,أسبوعيًا,إدارة المنزل,SHOP-048,,ليمارس مهارة اجتماعية بسيطة تخص احترام الآخرين.,simple,,simple,moderate,simple,اعتُمد مستوى بُعدين من ثلاثة: حجم الدور بسيط، الترابط والتنظيم متوسط، الاختيار والتكيف بسيط.,,المرافقة أثناء الانتظار، الانتظار بمفرده معك قريبًا، الانتظار المستقل الكامل.,يلتزم بمكانه في الطابور دون تذمر كبير.,الانتقال إلى التقدم بانتظام مع تحرك الطابور.,ذكّره بموقعه في الطابور.,الوقوف في مكانه، الانتظار حتى دوره.,جهّز نشاطًا بسيطًا لملء وقت الانتظار إن لزم.,نشاط انتظار بسيط.,SHOP-048-CARD002,1,2,معتمد مبدئيًا,false,Pasted text (3)(4).txt,src/data/knowledge/03_participation_opportunities.csv,1250,legacy_master,false,true,false,,الالتزام بالدور,true,true,true,true,true,true,false,بمفرده,legacy_assistance_levels
SHOP-048-OP003,SHOP-048-OP003,التقدم بانتظام مع تحرك الطابور,SHOP-048,الوقوف في طابور المحاسبة,DOM-SHOP,التسوق وإدارة المشتريات,منزلي/مجتمعي,الانتظار في الصف أمام الكاشير لدفع قيمة المشتريات,المتجر,أسبوعيًا,إدارة المنزل,SHOP-048,,ليساهم في متابعة تحرك الطابور بنفسه.,moderate,,moderate,moderate,simple,اعتُمد مستوى بُعدين من ثلاثة: حجم الدور متوسط، الترابط والتنظيم متوسط، الاختيار والتكيف بسيط.,,المرافقة أثناء التقدم، التقدم بمساعدة، التقدم بمفرده.,يتقدم بانتظام دون تذكير متكرر.,الانتقال إلى وضع المنتجات على حزام المحاسبة.,اشرح له أن التقدم يكون تدريجيًا مع الآخرين.,ملاحظة تحرك من أمامه، التقدم بنفس المسافة.,قف بجانبه للتنسيق معًا في البداية.,لا يتطلب أدوات دعم إضافية.,SHOP-048-CARD003,1,3,معتمد مبدئيًا,false,Pasted text (3)(4).txt,src/data/knowledge/03_participation_opportunities.csv,1251,legacy_master,false,true,false,,التقدم بانتظام مع تحرك الطابور,true,true,true,true,true,true,false,بمساعدة|بمفرده,legacy_assistance_levels
SHOP-049-OP001,SHOP-049-OP001,إخراج المنتجات من العربة,SHOP-049,وضع المنتجات على حزام المحاسبة,DOM-SHOP,التسوق وإدارة المشتريات,منزلي/مجتمعي,نقل المنتجات من العربة إلى حزام الكاشير للمسح,المتجر,أسبوعيًا,إدارة المنزل,SHOP-049,,ليبدأ خطوة إتمام الشراء بمشاركة عملية.,moderate,,moderate,moderate,simple,اعتُمد مستوى بُعدين من ثلاثة: حجم الدور متوسط، الترابط والتنظيم متوسط، الاختيار والتكيف بسيط.,,المساعدة في الإخراج، الإخراج الجزئي، الإخراج الكامل.,يخرج المنتجات بثبات دون إسقاطها.,الانتقال إلى ترتيب المنتجات بشكل يسهل مسحها.,تأكد أن العربة قريبة من الحزام.,حمل كل منتج، إخراجه من العربة.,اطلب منه إخراج منتج واحد في كل مرة.,لا يتطلب أدوات دعم إضافية.,SHOP-049-CARD001,1,1,معتمد مبدئيًا,false,Pasted text (3)(4).txt,src/data/knowledge/03_participation_opportunities.csv,1252,legacy_master,false,true,false,,اخراج المنتجات من العربه,true,true,true,true,true,true,false,,
SHOP-049-OP002,SHOP-049-OP002,ترتيب المنتجات بشكل يسهل مسحها,SHOP-049,وضع المنتجات على حزام المحاسبة,DOM-SHOP,التسوق وإدارة المشتريات,منزلي/مجتمعي,نقل المنتجات من العربة إلى حزام الكاشير للمسح,المتجر,أسبوعيًا,إدارة المنزل,SHOP-049,,ليساهم في مهمة تنظيمية بسيطة تسرّع عملية الدفع.,simple,,moderate,simple,simple,اعتُمد مستوى بُعدين من ثلاثة: حجم الدور متوسط، الترابط والتنظيم بسيط، الاختيار والتكيف بسيط.,,المساعدة في الترتيب، الترتيب الجزئي، الترتيب الكامل.,يرتب المنتجات بشكل صحيح بثقة متزايدة.,الانتقال إلى وضع الفاصل البلاستيكي بعد الانتهاء.,اشرح له فكرة وضع الباركود للأعلى.,وضع كل منتج على الحزام بحيث يظهر الباركود.,رافقه في ترتيب أول منتجين كمثال.,لا يتطلب أدوات دعم إضافية.,SHOP-049-CARD002,1,2,معتمد مبدئيًا,false,Pasted text (3)(4).txt,src/data/knowledge/03_participation_opportunities.csv,1253,legacy_master,false,true,false,,ترتيب المنتجات بشكل يسهل مسحها,true,true,true,true,true,true,false,,
SHOP-049-OP003,SHOP-049-OP003,وضع الفاصل البلاستيكي بعد الانتهاء,SHOP-049,وضع المنتجات على حزام المحاسبة,DOM-SHOP,التسوق وإدارة المشتريات,منزلي/مجتمعي,نقل المنتجات من العربة إلى حزام الكاشير للمسح,المتجر,أسبوعيًا,إدارة المنزل,SHOP-049,,ليختم مهمته بخطوة بسيطة تفصل مشترياته عمن بعده.,moderate,,moderate,moderate,advanced,اعتُمد مستوى بُعدين من ثلاثة: حجم الدور متوسط، الترابط والتنظيم متوسط، الاختيار والتكيف متقدم.,,المساعدة في الوضع، الوضع بمفرده، اختيار التوقيت المناسب أيضًا.,يضع الفاصل في الوقت المناسب دون تذكير.,الانتقال إلى تعبئة المشتريات في أكياس.,حدد له مكان الفواصل البلاستيكية.,أخذ الفاصل، وضعه بعد آخر منتج.,ضع الفواصل في مكان ثابت وواضح.,مكان ثابت للفواصل البلاستيكية.,SHOP-049-CARD003,1,3,معتمد مبدئيًا,false,Pasted text (3)(4).txt,src/data/knowledge/03_participation_opportunities.csv,1254,legacy_master,false,true,false,,وضع الفاصل البلاستيكي بعد الانتهاء,true,true,true,true,true,true,false,بمفرده,legacy_assistance_levels
SHOP-050-OP001,SHOP-050-OP001,فرز المنتجات (عزل المنظفات عن الطعام),SHOP-050,تعبئة المشتريات في أكياس,DOM-SHOP,التسوق وإدارة المشتريات,منزلي/مجتمعي,وضع المنتجات المدفوعة في أكياس التغليف الورقية أو البلاستيكية,المتجر,أسبوعيًا,إدارة المنزل,SHOP-050,,ليساهم في مهمة سلامة بسيطة تحمي طعام الأسرة.,moderate,,moderate,moderate,moderate,تطابقت الأبعاد الثلاثة: حجم الدور متوسط، الترابط والتنظيم متوسط، الاختيار والتكيف متوسط.,,المساعدة في الفرز، الفرز الجزئي، الفرز الكامل.,يفرز المنتجات بدقة متزايدة.,الانتقال إلى وضع الأشياء الثقيلة أسفل الكيس.,حدد له نوعي المنتجات (طعام/منظفات).,فحص كل منتج، فصله حسب نوعه.,استخدم أكياسًا بألوان مختلفة لكل نوع.,أكياس بألوان مختلفة.,SHOP-050-CARD001,1,1,معتمد مبدئيًا,false,Pasted text (3)(4).txt,src/data/knowledge/03_participation_opportunities.csv,1255,legacy_master,false,true,false,,فرز المنتجات عزل المنظفات عن الطعام,true,true,true,true,true,true,false,,
SHOP-050-OP002,SHOP-050-OP002,وضع الأشياء الثقيلة أسفل الكيس,SHOP-050,تعبئة المشتريات في أكياس,DOM-SHOP,التسوق وإدارة المشتريات,منزلي/مجتمعي,وضع المنتجات المدفوعة في أكياس التغليف الورقية أو البلاستيكية,المتجر,أسبوعيًا,إدارة المنزل,SHOP-050,,ليساهم في مهمة تنظيمية بسيطة تحمي المشتريات.,moderate,,moderate,moderate,simple,اعتُمد مستوى بُعدين من ثلاثة: حجم الدور متوسط، الترابط والتنظيم متوسط، الاختيار والتكيف بسيط.,,المساعدة في الوضع، الوضع بمفرده، تعبئة كيس كامل.,يضع الثقيل أسفل بثبات متزايد.,الانتقال إلى توزيع الأوزان لتسهيل الحمل.,اشرح له فكرة الثقيل أسفل والخفيف أعلى.,حمل المنتج الثقيل، وضعه في قاع الكيس أولًا.,رافقه في تعبئة أول كيس كمثال.,لا يتطلب أدوات دعم إضافية.,SHOP-050-CARD002,1,2,معتمد مبدئيًا,false,Pasted text (3)(4).txt,src/data/knowledge/03_participation_opportunities.csv,1256,legacy_master,false,true,false,,وضع الاشياء الثقيله اسفل الكيس,true,true,true,true,true,true,false,بمفرده,legacy_assistance_levels
SHOP-050-OP003,SHOP-050-OP003,توزيع الأوزان لتسهيل الحمل,SHOP-050,تعبئة المشتريات في أكياس,DOM-SHOP,التسوق وإدارة المشتريات,منزلي/مجتمعي,وضع المنتجات المدفوعة في أكياس التغليف الورقية أو البلاستيكية,المتجر,أسبوعيًا,إدارة المنزل,SHOP-050,,ليختم مهمة التعبئة بخطوة تسهّل حمل الأكياس لاحقًا.,simple,,moderate,simple,simple,اعتُمد مستوى بُعدين من ثلاثة: حجم الدور متوسط، الترابط والتنظيم بسيط، الاختيار والتكيف بسيط.,,المساعدة في التوزيع، التوزيع الجزئي، التوزيع الكامل.,يوزّع الأوزان بتوازن متزايد.,الانتقال إلى إتمام الدفع.,اشرح له فكرة توزيع الوزن على أكثر من كيس.,توزيع المنتجات على عدة أكياس بالتساوي.,استخدم أكياس بحجم متوسط بدل الكبير جدًا.,أكياس متوسطة الحجم.,SHOP-050-CARD003,1,3,معتمد مبدئيًا,false,Pasted text (3)(4).txt,src/data/knowledge/03_participation_opportunities.csv,1257,legacy_master,false,true,false,,توزيع الاوزان لتسهيل الحمل,true,true,true,true,true,true,false,,
SHOP-051-OP001,SHOP-051-OP001,تجهيز المبلغ المطلوب,SHOP-051,الدفع نقداً,DOM-SHOP,التسوق وإدارة المشتريات,منزلي/مجتمعي,دفع قيمة المشتريات بالعملة الورقية والمعدنية للكاشير,المتجر,أسبوعيًا,الإدارة المالية,SHOP-051,,ليمارس تعاملًا ماليًا بسيطًا يخص إتمام الشراء.,moderate,,moderate,moderate,moderate,تطابقت الأبعاد الثلاثة: حجم الدور متوسط، الترابط والتنظيم متوسط، الاختيار والتكيف متوسط.,,المساعدة في التجهيز، التجهيز بمفرده مع تأكيدك، التجهيز الكامل.,يجهز المبلغ بثقة متزايدة.,الانتقال إلى تسليم النقود للكاشير.,اعرض عليه المبلغ الإجمالي على الشاشة.,إخراج المبلغ من المحفظة، عده بمساعدتك.,جهّز المبلغ بالضبط أو بورقة كبيرة واحدة.,لا يتطلب أدوات دعم إضافية.,SHOP-051-CARD001,1,1,معتمد مبدئيًا,false,Pasted text (3)(4).txt,src/data/knowledge/03_participation_opportunities.csv,1258,legacy_master,false,true,false,,تجهيز المبلغ المطلوب,true,true,true,true,true,true,false,بمفرده,legacy_assistance_levels
SHOP-051-OP002,SHOP-051-OP002,تسليم النقود للكاشير,SHOP-051,الدفع نقداً,DOM-SHOP,التسوق وإدارة المشتريات,منزلي/مجتمعي,دفع قيمة المشتريات بالعملة الورقية والمعدنية للكاشير,المتجر,أسبوعيًا,الإدارة المالية,SHOP-051,,ليختم خطوة الدفع بمناولة مباشرة.,simple,,simple,simple,simple,تطابقت الأبعاد الثلاثة: حجم الدور بسيط، الترابط والتنظيم بسيط، الاختيار والتكيف بسيط.,,المساعدة في التسليم، التسليم بمفرده، التسليم بثقة كاملة.,يسلّم المبلغ بثقة متزايدة.,الانتقال إلى استلام الباقي والتأكد من صحته.,تأكد أن المبلغ جاهز في يده.,تسليم المبلغ للكاشير.,رافقه أول مرة لمعرفة الخطوة.,لا يتطلب أدوات دعم إضافية.,SHOP-051-CARD002,1,2,معتمد مبدئيًا,false,Pasted text (3)(4).txt,src/data/knowledge/03_participation_opportunities.csv,1259,legacy_master,false,true,false,,تسليم النقود للكاشير,true,true,true,true,true,true,false,بمفرده,legacy_assistance_levels
SHOP-051-OP003,SHOP-051-OP003,استلام الباقي والتأكد من صحته,SHOP-051,الدفع نقداً,DOM-SHOP,التسوق وإدارة المشتريات,منزلي/مجتمعي,دفع قيمة المشتريات بالعملة الورقية والمعدنية للكاشير,المتجر,أسبوعيًا,الإدارة المالية,SHOP-051,,ليختم عملية الدفع بخطوة تحقق بسيطة.,simple,,simple,moderate,simple,اعتُمد مستوى بُعدين من ثلاثة: حجم الدور بسيط، الترابط والتنظيم متوسط، الاختيار والتكيف بسيط.,,المساعدة في العد، العد بمفرده مع تأكيدك، العد الكامل بثقة.,يتحقق من الباقي بثقة متزايدة.,المشتريات جاهزة للعودة بها للمنزل.,اشرح له طريقة عد الباقي ببساطة.,استلام الباقي، عده بمساعدتك.,استخدم آلة حاسبة صغيرة للتحقق إن لزم.,آلة حاسبة صغيرة عند الحاجة.,SHOP-051-CARD003,1,3,معتمد مبدئيًا,false,Pasted text (3)(4).txt,src/data/knowledge/03_participation_opportunities.csv,1260,legacy_master,false,true,false,,استلام الباقي والتاكد من صحته,true,true,true,true,true,true,false,بمفرده,legacy_assistance_levels
SHOP-052-OP001,SHOP-052-OP001,تمرير أو إدخال البطاقة في الجهاز,SHOP-052,الدفع ببطاقة الصراف أو الائتمان,DOM-SHOP,التسوق وإدارة المشتريات,منزلي/مجتمعي,السحب من البطاقة البنكية لدفع قيمة المشتريات,المتجر,أسبوعيًا,الإدارة المالية,SHOP-052,,ليمارس استخدام جهاز دفع بسيط ضمن نشاط يومي.,advanced,,advanced,moderate,advanced,اعتُمد مستوى بُعدين من ثلاثة: حجم الدور متقدم، الترابط والتنظيم متوسط، الاختيار والتكيف متقدم.,,المساعدة في التمرير، التمرير بمفرده، الإدخال والتمرير الكامل.,يمرر أو يدخل البطاقة بثقة متزايدة.,الانتقال إلى إدخال الرقم السري.,جهّز البطاقة في متناول يده.,إمساك البطاقة، تمريرها أو إدخالها في الجهاز.,رافقه أول مرة لمعرفة طريقة الاستخدام.,لا يتطلب أدوات دعم إضافية.,SHOP-052-CARD001,1,1,معتمد مبدئيًا,false,Pasted text (3)(4).txt,src/data/knowledge/03_participation_opportunities.csv,1261,legacy_master,false,true,false,,تمرير او ادخال البطاقه في الجهاز,true,true,true,true,true,true,false,بمفرده,legacy_assistance_levels
SHOP-052-OP002,SHOP-052-OP002,إدخال الرقم السري,SHOP-052,الدفع ببطاقة الصراف أو الائتمان,DOM-SHOP,التسوق وإدارة المشتريات,منزلي/مجتمعي,السحب من البطاقة البنكية لدفع قيمة المشتريات,المتجر,أسبوعيًا,الإدارة المالية,SHOP-052,,ليمارس خطوة بسيطة تخص عملية الدفع بأمان.,simple,,simple,simple,simple,تطابقت الأبعاد الثلاثة: حجم الدور بسيط، الترابط والتنظيم بسيط، الاختيار والتكيف بسيط.,,المساعدة في الإدخال، الإدخال بمفرده بخصوصية، الإدخال الكامل بثقة.,يدخل الرقم بثبات دون تردد.,الانتقال إلى استلام وسحب البطاقة بعد نجاح العملية.,تأكد من خصوصية إدخال الرقم بعيدًا عن الآخرين.,الضغط على الأرقام في الجهاز.,استخدم جهازًا بأزرار كبيرة وواضحة.,جهاز بأزرار واضحة.,SHOP-052-CARD002,1,2,معتمد مبدئيًا,false,Pasted text (3)(4).txt,src/data/knowledge/03_participation_opportunities.csv,1262,legacy_master,false,true,false,,ادخال الرقم السري,true,true,true,true,true,true,false,بمفرده,legacy_assistance_levels
SHOP-052-OP003,SHOP-052-OP003,استلام وسحب البطاقة بعد نجاح العملية,SHOP-052,الدفع ببطاقة الصراف أو الائتمان,DOM-SHOP,التسوق وإدارة المشتريات,منزلي/مجتمعي,السحب من البطاقة البنكية لدفع قيمة المشتريات,المتجر,أسبوعيًا,الإدارة المالية,SHOP-052,,ليختم عملية الدفع بخطوة أخيرة بسيطة.,simple,,simple,moderate,simple,اعتُمد مستوى بُعدين من ثلاثة: حجم الدور بسيط، الترابط والتنظيم متوسط، الاختيار والتكيف بسيط.,,المساعدة في السحب، السحب بمفرده، الإعادة الكاملة للمحفظة.,يسحب البطاقة دون نسيانها في الجهاز.,المشتريات جاهزة للعودة بها للمنزل.,انتظر معه ظهور رسالة النجاح على الشاشة.,سحب البطاقة من الجهاز، إعادتها للمحفظة.,ذكّره بضرورة سحب البطاقة كخطوة أخيرة دائمًا.,لا يتطلب أدوات دعم إضافية.,SHOP-052-CARD003,1,3,معتمد مبدئيًا,false,Pasted text (3)(4).txt,src/data/knowledge/03_participation_opportunities.csv,1263,legacy_master,false,true,false,,استلام وسحب البطاقه بعد نجاح العمليه,true,true,true,true,true,true,false,بمفرده,legacy_assistance_levels
SHOP-053-OP001,SHOP-053-OP001,فتح التطبيق وتجهيز رمز الدفع,SHOP-053,الدفع عبر المحفظة الرقمية,DOM-SHOP,التسوق وإدارة المشتريات,منزلي/مجتمعي,استخدام الهاتف والمحفظة الإلكترونية للمسح والدفع,المتجر,أسبوعيًا,التواصل الرقمي، الإدارة المالية,SHOP-053,,ليمارس استخدام تطبيق بسيط يخص عملية الدفع.,moderate,,advanced,moderate,simple,حالة حدودية: اختلفت الأبعاد الثلاثة (حجم الدور متقدم، الترابط والتنظيم متوسط، الاختيار والتكيف بسيط)، واعتُمد المستوى المتوسط للمراجعة.,,المساعدة في الفتح، الفتح بمفرده، الوصول للرمز الكامل.,يفتح التطبيق ويصل للرمز بثقة متزايدة.,الانتقال إلى تمرير الهاتف على جهاز القارئ.,جهّز الهاتف مفتوحًا على التطبيق.,فتح التطبيق، الوصول لرمز الدفع.,ضع اختصارًا سريعًا للتطبيق على الشاشة الرئيسية.,اختصار تطبيق على الشاشة الرئيسية.,SHOP-053-CARD001,1,1,معتمد مبدئيًا,true,Pasted text (3)(4).txt,src/data/knowledge/03_participation_opportunities.csv,1264,legacy_master,false,true,false,,فتح التطبيق وتجهيز رمز الدفع,true,true,true,true,true,true,false,بمفرده,legacy_assistance_levels
SHOP-053-OP002,SHOP-053-OP002,تمرير الهاتف على جهاز القارئ,SHOP-053,الدفع عبر المحفظة الرقمية,DOM-SHOP,التسوق وإدارة المشتريات,منزلي/مجتمعي,استخدام الهاتف والمحفظة الإلكترونية للمسح والدفع,المتجر,أسبوعيًا,التواصل الرقمي، الإدارة المالية,SHOP-053,,ليمارس خطوة عملية بسيطة تخص الدفع الرقمي.,moderate,,moderate,moderate,moderate,تطابقت الأبعاد الثلاثة: حجم الدور متوسط، الترابط والتنظيم متوسط، الاختيار والتكيف متوسط.,,المساعدة في التمرير، التمرير بمفرده، التمرير الكامل بثقة.,يمرر الهاتف بثبات دون تردد.,الانتقال إلى تأكيد عملية الدفع من الهاتف.,حدد له مكان جهاز القارئ.,تقريب الهاتف من الجهاز، الانتظار حتى يستجيب.,رافقه أول مرة لمعرفة المسافة المناسبة.,لا يتطلب أدوات دعم إضافية.,SHOP-053-CARD002,1,2,معتمد مبدئيًا,false,Pasted text (3)(4).txt,src/data/knowledge/03_participation_opportunities.csv,1265,legacy_master,false,true,false,,تمرير الهاتف علي جهاز القارئ,true,true,true,true,true,true,false,بمفرده,legacy_assistance_levels
SHOP-053-OP003,SHOP-053-OP003,تأكيد عملية الدفع من الهاتف,SHOP-053,الدفع عبر المحفظة الرقمية,DOM-SHOP,التسوق وإدارة المشتريات,منزلي/مجتمعي,استخدام الهاتف والمحفظة الإلكترونية للمسح والدفع,المتجر,أسبوعيًا,التواصل الرقمي، الإدارة المالية,SHOP-053,,ليختم عملية الدفع بخطوة تأكيد أخيرة.,moderate,,advanced,simple,moderate,حالة حدودية: اختلفت الأبعاد الثلاثة (حجم الدور متقدم، الترابط والتنظيم بسيط، الاختيار والتكيف متوسط)، واعتُمد المستوى المتوسط للمراجعة.,,المساعدة في التأكيد، التأكيد بمفرده، التحقق من نجاح العملية أيضًا.,يؤكد العملية بثقة متزايدة.,المشتريات جاهزة للعودة بها للمنزل.,اعرض عليه شاشة التأكيد على الهاتف.,الضغط على زر التأكيد أو استخدام بصمة الإصبع.,استخدم بصمة الإصبع إن كانت أسهل من كتابة رمز.,إعداد بصمة إصبع للتأكيد السريع.,SHOP-053-CARD003,1,3,معتمد مبدئيًا,true,Pasted text (3)(4).txt,src/data/knowledge/03_participation_opportunities.csv,1266,legacy_master,false,true,false,,تاكيد عمليه الدفع من الهاتف,true,true,true,true,true,true,false,بمفرده,legacy_assistance_levels
SHOP-054-OP001,SHOP-054-OP001,تمرير المنتجات (الباركود) أمام الماسح,SHOP-054,استخدام ماكينة الخروج الذاتي,DOM-SHOP,التسوق وإدارة المشتريات,منزلي/مجتمعي,مسح وتعبئة المنتجات في ماكينة الدفع الذاتي دون كاشير,المتجر,عند الحاجة,التواصل الرقمي، إدارة المنزل,SHOP-054,,ليمارس استخدام جهاز بسيط خلال إتمام الشراء بنفسه.,moderate,,moderate,moderate,simple,اعتُمد مستوى بُعدين من ثلاثة: حجم الدور متوسط، الترابط والتنظيم متوسط، الاختيار والتكيف بسيط.,,المساعدة في التمرير، تمرير منتج واحد، تمرير كل المنتجات.,يمرر الباركود بثبات ودقة متزايدة.,الانتقال إلى وضع المنتجات الممسوحة في منطقة الوزن المخصصة.,رافقه أول مرة لمعرفة طريقة التمرير.,حمل كل منتج، تمرير الباركود أمام الماسح.,ابدأ بمنتج واحد سهل الإمساك كمثال.,لا يتطلب أدوات دعم إضافية.,SHOP-054-CARD001,1,1,معتمد مبدئيًا,false,Pasted text (3)(4).txt,src/data/knowledge/03_participation_opportunities.csv,1267,legacy_master,false,true,false,,تمرير المنتجات الباركود امام الماسح,true,true,true,true,true,true,false,,
SHOP-054-OP002,SHOP-054-OP002,وضع المنتجات الممسوحة في منطقة الوزن المخصصة,SHOP-054,استخدام ماكينة الخروج الذاتي,DOM-SHOP,التسوق وإدارة المشتريات,منزلي/مجتمعي,مسح وتعبئة المنتجات في ماكينة الدفع الذاتي دون كاشير,المتجر,عند الحاجة,التواصل الرقمي، إدارة المنزل,SHOP-054,,ليساهم بخطوة عملية تكمل عملية المسح.,simple,,simple,simple,simple,تطابقت الأبعاد الثلاثة: حجم الدور بسيط، الترابط والتنظيم بسيط، الاختيار والتكيف بسيط.,,المساعدة في الوضع، الوضع بمفرده، وضع كل المنتجات.,يضع المنتج في المكان الصحيح بثقة متزايدة.,الانتقال إلى إتمام عملية الدفع الآلي واستلام الإيصال.,اعرض عليه منطقة الوزن على الماكينة.,وضع كل منتج ممسوح في منطقة الوزن.,رافقه في وضع أول منتج كمثال.,لا يتطلب أدوات دعم إضافية.,SHOP-054-CARD002,1,2,معتمد مبدئيًا,false,Pasted text (3)(4).txt,src/data/knowledge/03_participation_opportunities.csv,1268,legacy_master,false,true,false,,وضع المنتجات الممسوحه في منطقه الوزن المخصصه,true,true,true,true,true,true,false,بمفرده,legacy_assistance_levels
SHOP-054-OP003,SHOP-054-OP003,إتمام عملية الدفع الآلي واستلام الإيصال,SHOP-054,استخدام ماكينة الخروج الذاتي,DOM-SHOP,التسوق وإدارة المشتريات,منزلي/مجتمعي,مسح وتعبئة المنتجات في ماكينة الدفع الذاتي دون كاشير,المتجر,عند الحاجة,التواصل الرقمي، إدارة المنزل,SHOP-054,,ليختم عملية الشراء بخطوة أخيرة يشارك فيها بنفسه.,moderate,,advanced,moderate,simple,حالة حدودية: اختلفت الأبعاد الثلاثة (حجم الدور متقدم، الترابط والتنظيم متوسط، الاختيار والتكيف بسيط)، واعتُمد المستوى المتوسط للمراجعة.,,المساعدة في المتابعة، المتابعة بمفرده، الدفع واستلام الإيصال بثقة.,يتابع خطوات الشاشة بثبات متزايد.,المشتريات جاهزة للعودة بها للمنزل.,اعرض عليه شاشة الدفع النهائية.,اتباع خطوات الدفع على الشاشة، استلام الإيصال.,رافقه أول مرة لمعرفة تسلسل الشاشات.,لا يتطلب أدوات دعم إضافية.,SHOP-054-CARD003,1,3,معتمد مبدئيًا,true,Pasted text (3)(4).txt,src/data/knowledge/03_participation_opportunities.csv,1269,legacy_master,false,true,false,,اتمام عمليه الدفع الالي واستلام الايصال,true,true,true,true,true,true,false,بمفرده,legacy_assistance_levels
